,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
380,굴착,법면,상부,굴삭기,사용,아래,폐목,야적장,폐목,투하,작업,진행,중,폐목,야적장,근처,이동,중,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,미장공,피재,지붕,슬래브,미장,작업,가설,통로,중,몸,중심,가설,통로,상부,난간대,사이,개구부,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,피재,등,명,하수관,운반,굴삭기,근처,바닥,이동,중,굴착,토사,상차,회전,굴삭기,좌측,후미,피재,두부,충돌,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,약,트렌치,굴착,완료,후,피재,명,오수관로,이중관,관접,합,볼트,체결,중,굴착,법면,붕괴,매몰,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,철골,공인,피재,지하,주차장,진입,경사,상부,채광지붕,철골,설치작업,진행,과정,고정,작업발판,단부,순간,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,피재,등,명,외부,유리,설치작업,곤돌라,케이지,유리,탑승,상승,중,옥상,파라펫,조립,곤돌라,지지대,용접부,파단,외벽,마감,석재,낙하,곤돌라,케이지,내부,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,교량,건설,공사,현장,강재,동바리,조립,장,수직,벤트,카고크레인,상차,인양,작업,진행,중,옆,수직,벤트,충돌,연쇄,도괴,발생,반대편,작업,중,피재,수직,벤트,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,터널,라이닝폼,제작,조립,작업,중,마무리,작업,부재,용접작업,작업발판,상부,용접작업,진행,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,피재,명,오수관,직경,매설,약,굴착,저면,평탄,작업,진행,중,굴착,법면,붕괴,토사,매몰,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,옥탑,철골,보,설치,기,조립,철골,보,상부,이동,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,크레인,사용,철탑,상부,작업,공구,철탑,부서,대기,중,작업자,명,작업,지점,중,작업,공구,유압,자키,지지대,놓,침,지상,낙하,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,피재,달비계,탑승,아파트,측벽,도장작업,진행,중,근거리,위치,전신주,상,특별,고압,전로,접촉,감전,아크,화상,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,피재,외부,비계,층,외벽,거푸집,해체작업,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,흙막이,기둥,파일,형강,설치,구간,천공기,지반,천공,후,피재,천공기,토사,제거,등,보조,작업,진행,중,천공기,비트,연결,로드,분리,회전,캐로,솔,장치,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,철골,공인,피재,지붕,철,골보,상부,벽체,가새,설치작업,진행,중,몸,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,약,아래,굴착,저면,부,피재,하수관,접합,작업,진행,중,도로포장,측면,농로,법면,토사,붕괴,도로,하부,보조,기층,슬래그,덩어리,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,피재,주,변압,상부,케이블,트레이,위,케이블,포설,준비,작업,유도로프,설치,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,석공,피재,이동식,해머,드릴,사용,외부,쌍줄,비계,작업발판,위,외부,벽체,할석,작업,진행,중,몸,중심,벽면,비계,사이,개구부,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,피재,공장,지붕,노후,천막,교체,크레인,전용,탑승,설비,탑승,철거,작업,진행,중,인접,특별,고압,전선로,피재,어깨,부,접촉,감전사,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,피재,교량,빔,자형,철근,피복,두께,확보,꺽쇠,철근,벤딩,작업,진행,중,꺽쇠,교량,하부,약,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,피재,층,외부,비계,해체작업,진행,중,실족,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,지상,운반,슬래브,단부,유로폼,낙하,유로폼,인양,작업,후,지상,층,휴식,중,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,피재,지상,층,갱폼,고정,볼트,해체,후,고정,볼트,상태,갱폼,작업발판,이동,중,갱폼,탈락,피재,약,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,약,트렌치,굴착,완료,후,피재,명,오수관로,이중관,관접,합,볼트,체결,중,굴착,법면,붕괴,매몰,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,철골,공인,피재,지하,주차장,진입,경사,상부,채광지붕,철골,설치작업,진행,과정,고정,작업발판,단부,순간,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,피재,등,명,외부,유리,설치작업,곤돌라,케이지,유리,탑승,상승,중,옥상,파라펫,조립,곤돌라,지지대,용접부,파단,외벽,마감,석재,낙하,곤돌라,케이지,내부,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,피재,명,오수관,직경,매설,약,굴착,저면,평탄,작업,진행,중,굴착,법면,붕괴,토사,매몰,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,아파트,층,외벽,갱폼,해체작업,크레인,지지,해체,예정,갱폼,크레인,미,지지,상태,인접,갱폼,발판,벽체,고정,볼트,갱,폼,연결,핀,제거,중,탑승,근로자,명,갱폼,탈락,하부,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,크레인,사용,철탑,상부,작업,공구,철탑,부서,대기,중,작업자,명,작업,지점,중,작업,공구,유압,자키,지지대,놓,침,지상,낙하,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,피재,달비계,탑승,아파트,측벽,도장작업,진행,중,근거리,위치,전신주,상,특별,고압,전로,접촉,감전,아크,화상,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,피재,외부,비계,층,외벽,거푸집,해체작업,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,아파트,층,외벽,갱폼,해체작업,크레인,지지,해체,예정,갱폼,크레인,미,지지,상태,인접,갱폼,발판,벽체,고정,볼트,갱,폼,연결,핀,제거,중,탑승,근로자,명,갱폼,탈락,하부,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,미장공,피재,지상,옥상,난간,벽,미장,작업,진행,과정,옆,위치,개인,주택,옥상,이동,옥상,난간,벽,사이,통로,발판,설치,후,이동,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,지하,주차장,계단,전,내부,변압기,약,운반,피재,등,명,계단,각재,위,구름,강관,설치,운반,중,변압기,재자,쪽,전도,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,피재,예,배실,천장,캣,워크,설치,약,강관비계,설치,합판,위,형사,다리,거치,후,사다리,상부,작업,진행,중,사다리,전도,합판,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,작업,장소,이동,피재,아파트,후면,발코니,설치,갱폼,작업발판,이동하,과정,갱폼,작업발판,끝,단부,발코니,코너,부위,이동,중,피재,신체,일부,난,발코니,난간,수직,철근,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,보링,작업,완료,후,천공기,수리,작업,중,컨트롤러,레버,오작동,배면,주차,카고,크레인,천공기,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,지상,층,피재,해체작업,중,압쇄기,뒤편,분진,비산,방지,고압,살수기,이용,물,작업,진행,중,지상,층,바닥,슬래브,붕괴,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,피재,지상,층,창호,교체,공사,기존,창호,철거,복도,측,벽면,신규,창틀,후,창문틀,주위,목재,쐐기,창틀,수평,중,아래,지상,층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,이동식크레인,사용,아파트,옥상,가설,자재,지상,인양,중,크레인,보조,붐,가설,자재,낙하,하부,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,브,준설선,바지선,위치,이동,앵커,보트,피재,명,승선,설선,앵커,작업,진행,과정,앵커,와이어,킴,작업,진행,중,너울,브,준설선,데크,앵커,약가,전도,앵커,보트,피재,명,가격,명,사망,명,상당,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,공장,벽체,상단,위치,유도,등,연결,전선,결선,작업,사다리,중,아래,공장,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,피재,지하,층,심정,개발,사용,강재,케이싱,인발,작업,확인,중,절단,하부,케이싱,상하,인발,상부,케이싱,사이,피재,두부,순간,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,피재,철골,볼트,체결,작업,철,골보,형강,상부,수평,이동,중,몸,중심,아래,지면,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,피재,등,명,옥상,조형물,마감,작업,철구,조물,상부,시트,판넬,설치작업,진행,중,단부,실족,아래,곤돌라,내부,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,판넬,공인,피재,공장,지붕,광판,해체작업,진행,중,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,피재,지상,층,외벽,설치,갱폼,케이지,연장,설치작업,진행,갱폼,작업발판,중,갱폼,벽체,탈락,갱폼,약,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,이동식크레인,사용,흙막이,지보공,해체작업,진행,중,해체,대상,보,해체,거치,인접,보가,낙하,하부,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,철,거공,피재,유압식,핸드,브레이커,벽돌,조적조,연도,보호,벽,중,높이,보호,벽,이,붕괴,피재,붕괴,구조물,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,석공,피재,잔여,암석,발파,절개,원석,착암기,천공작업,진행,중,주변,지반,암반,백색,화강암,이,붕괴,피재,강타,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,피재,지붕,물받이,도장작업,이동식비계,위,작업발판,용도,유로폼,설치,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,아파트,옥탑,지붕,마감재,아스팔트,보수,작업,피재,수직,사다리,승강,중,실족,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,피재,백,호우,차,굴착,하부,풍화,암,면,정리,작업,진행,중,열,이,붕괴,탈락,아래,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,피재,외부,비계,작업발판,위,외벽,돌,붙임,작업,진행,중,벽면,작업발판,사이,개구부,폭,약로,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,피재,건물,층,타워크레인,설치,개구부,단부,노출,철근,보양,기,설치,안전난간,사이,작업,진행,중,몸,중심,타워크레인,마스트,슬래브,단부,사이,개구부,폭,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,피재,등,명,배수,박스,내부,벽체,거푸집,설치작업,진행,중,양방향,내부,벽체,거푸집,안쪽,전도,바닥,상부,작업,중,피재,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,트레일러,적재,도시,가스,배관,지게차,하역,중,도시,가스,배관,본이,지게차,포크,낙하,트레일러,운전원,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,철골,공인,피재,철골,상부,공장,벽체,판넬,부착,철골부,형강,설치작업,진행,중,피재,안전대,체결,철골,부재,탈락,몸,중심,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,외벽,균열,보수,작업,피재,아파트,옥상,기관,달비계,지지,로프,결속,후,달비계,탑승,순간,로프,지지,통,기관,탈락,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,피재,철제,트러스,중도리,설치,창고,지붕,위,설치작업,진행,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,피재,가스,배관,지지,브라켓,도장작업,후,철,골보,형강,상부,이동,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,관매,되메우기,완료,후,피재,청소,작업,진행,중,인근,작업,후진,굴삭기,타이어,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,철골,공인,피재,형강,인양,부재,양단,섬유,로프,슬링벨트,체결,후,타워크레인,인양,중,약,지점,형강,중심,한쪽,형강,섬유,로프,이탈,지상,작업,중,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,미장공,피재,건물,외벽,미장,작업,외부,쌍줄,비계,작업발판,설치,중,실족,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,터파기,구간,바닥,면,잔토,제거,굴삭기,붐대,단부,브레이커,버켓,교체,후,붐대,선회,중,버켓,붐대,연결부,퀵,커플러,탈락,하부,바닥,작업,진행,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,피재,시스템,써포트,수평재,위,벽체,거푸집,조립,작업,진행,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,지게차,운전,원인,피재,비상,발전기,체인블럭,지게차,포크,결속,자재,반,입구,비상,발전기,기실,하역,중,지게차,전복,아래,전,바닥,지게차,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,피재,등,명,지상,층,바닥,슬래브,콘크리트,타설작업,진행,중,데크,하중,탈락,피재,아래,지하,층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,개인,주택,창호,옥탑,판넬,설치,현장,보수,피재,경사,기와지붕,위,옥탑,판넬,음부,실리콘,코킹,작업,진행,중,기와,파손,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,피재,등,명,번,띠장,설치,가설,전등,설치,작업,진행,과정,가설,전선,번,띠장,포설,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,피재,명,수직,굴착,저면,약,하수관,설치,모래,부설,이동,중,굴착,수직면,약,토사,붕괴,매몰,명,사망,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,굴착,사면,위,연약지반,이토,슬라이딩,사면,하부,굴착,작업,중,굴삭기,대가,매몰,굴삭기,운전원,명,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,전공,피재,케이블,트레이,전선,포설,작업,고소작업대,탑승,상승,중,덕트,고소작업대,안전난간,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,잠,수사,피재,수중,시계,불량,조류,발생,등,작업,환경,상태,연안,파고계,점검,쿠바,잠,수작업,도중,실린더,내부,잔존,산소량,착오,등,익사,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,피재,미장,작업,완료,후,자재,손수레,지상,운반,층,리프트,탑승구,발코니,외측,보조,발판,손수레,중,손수레,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,공장,지붕,판넬,설치,후,광판,간격,설치,과정,지붕,위,이동,피재,기,설치,채,광판,단부,순간,몸,중심,광판,미설치,인접,개구부,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,피재,햄,머로,조적,벽체,해체작업,진행,중,안방,문틀,상부,해체,슬래브,부착,벽체,일부분,낙하,하부,작업,중,피재,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,피재,명,보일러실,조,벽체,해체작업,진행,중,조,벽체,도괴,재자,쪽,피재,명,벽체,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,인조잔디,설치,현장,피재,백,호우,지지,마대,규사,하부,칼,절개,기,포설,고무,칩,혼합,중,마대,벨트,파단,마대,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,트럭,운전,원인,피재,페이,로더로,철근,하역작업,적재함,우측,문,고정,핀,순간,우측,문,피재,타격,동시,철근,다발,낙하,피재,두부,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,피재,모델,하우스,지붕,샌드위치,판넬,해체,정리,작업,진행,중,철골,개구부,추락,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,피재,엘리베이터,피트,내부,동료,작업자,엘리베이터,가이드,레일,설치작업,층,위치,카운터,웨이트,균형추,블럭,개,중,카운터,웨이트,피트,내부,벽체,폼타이,균형추,블럭,개,낙하,지상,층,작업대,위,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,형강,카고크레인,트럭,상차,작업,진행,중,양중,형강,보조,달기,기구,빔,클램프,낙하,약,작업,상황,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,아파트,지하,저수조,경량,철골,상부,수평,연결재,용접작업,진행,과정,휴식,이동식,틀비계,중,실족,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,피재,지상,층,약,위치,보거푸집,조립,작업,목재,사다리,중,몸,중심,사다리,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,내,화피,복공,피재,전선,트레이,위,철골기둥,내화,피복,고정용,핀,설치작업,진행,중,피재,안전대,하강,중,리프트,모서리,피재,리프트,전선,트레이,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,피재,공장,지붕,위,철재,파이프,인양,작업,진행,과정,자재,중,고압선,컷아웃,스위치,철재,파이프,접촉,감전,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,피재,주차장,상부,천창,설치,예정,개구부,천막,위,자재,스티로폼,안전난간,천,막,지지,각재,순간,약,아래,지하층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,지상,층,바닥,철거공사,진행,중,조,벽,철거,잔재,하중,등,낙하,하부,지상,층,활용,쓰레기,선별,작업,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,물류,창고,경사,지붕,피재,동료,작업자,지붕,판넬,운반,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,도장,공,명,고소작업대,차,작업대,탑승,교량,상판,슬래브,외벽,콘크리트,중성화,방지,도장작업,진행,중,고소작업대,차,전도,하부,이동,중,배관,공,명,사망,도장,공,명,운전원,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,로우,운전,원인,피재,로우,더,붐,상태,시트,바,안전장치,후,고개,전방,확인,중,붐,하강,붐,자체,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,아파트,세대,내부,창호설치,윈치,유리,인양,중,유리,지지,결속,섬유,로프,비계파이프,유리,섬유,로프,낙하,지상,건물,밖,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,피재,지상,층,계단실,계단참,이동식,사다리,방화,문틀,벽체,사이,몰탈,뒤채움,작업,진행,중,이동식,사다리,슬래브,단부,실족,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,피재,달비계,탑승,아파트,외벽,견출,작업,진행,중,옥상,환기구,구조물,결속,달기,로프,달비계,약,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,지상,조립,크레인,운반,중,대형,거푸집,강풍,피재,집,접근,제어,중,기,설치,강제,거푸집,인양,중,거푸집,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,배관공,피재,매설,완료,관로,수입,테스트,진행,과정,테스트,압력,상승,것,확인,가압,밸브,중,테스트,단관,전부,압력,이탈,비래,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,피재,계단실,내부,도장작업,진행,중,계단참,단부,실족,아래,지하층,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,포장,공인,피재,셔,로울러,사용,기층,아스팔트,콘크리트,일,명,아스,콘,포설,작업,진행,중,짐,후진,타이어,로울러,충돌,바퀴,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,피재,공장,경사,지붕,판넬,해체작업,형강,상부,동료,작업자,명과,지붕판,일,명,샌드위치,판넬,중,몸,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,피재,자재,정리,작업,기,설치,이동식,목재,사다리,옥상,층,중,몸,중심,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,지하,주차장,계단,전,내부,변압기,약,운반,피재,등,명,계단,각재,위,구름,강관,설치,운반,중,변압기,재자,쪽,전도,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,피재,예,배실,천장,캣,워크,설치,약,강관비계,설치,합판,위,형사,다리,거치,후,사다리,상부,작업,진행,중,사다리,전도,합판,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,작업,장소,이동,피재,아파트,후면,발코니,설치,갱폼,작업발판,이동하,과정,갱폼,작업발판,끝,단부,발코니,코너,부위,이동,중,피재,신체,일부,난,발코니,난간,수직,철근,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,보링,작업,완료,후,천공기,수리,작업,중,컨트롤러,레버,오작동,배면,주차,카고,크레인,천공기,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
